4,-3,0
3,-3,18
5,3,0
2,3,18
0,-0.42,9.33
0,0.05,9.9
0,-0.34,10.05
0,-0.05,8.04
0,0,8.76
0,0.16,8.49
0,-0.14,9.48
0,0.23,8.91
0,0.38,8.97
0,-0.39,8.34
0,-0.08,8.13
0,-0.14,8.61
0,0.13,8.07
0,-0.16,8.16
0,-0.26,8.76
0,0.03,8.19
0,-0.33,9.45
0,-0.48,9.06
0,-0.07,7.89
0,0.36,9
0,0.28,8.07
0,-0.2,9.06
0,-0.26,9
0,-0.03,8.28
0,-0.06,10.2
0,0.07,7.53
0,-0.03,10.08
0,0.38,8.64
0,-0.02,10.08
0,0.1,8.07
0,0.47,9.27
0,0.12,7.59
0,-0.26,7.98
0,0.16,8.07
0,0.15,8.49
0,-0.2,10.08
0,-0.16,7.74
0,-0.12,9.42
0,0.23,8.16
0,0.44,8.79
0,-0.29,8.16
0,-0.22,10.02
0,-0.2,8.16
0,-0.03,9.84
0,-0.48,8.85
0,0.25,9.09
0,0.15,9.99
0,0.36,9.36
0,0.29,9.51
0,-0.15,9.03
0,-0.34,9.78
0,-0.35,8.31
0,0.34,9.81
0,-0.11,10.38
0,0.24,8.61
0,0.23,10.11
0,0.02,7.71
0,-0.4,9.63
0,0.12,8.67
0,0.26,8.16
0,0.34,9.96
0,0.25,9.36
0,0.09,8.4
0,0.36,9.84
0,0.31,8.88
0,-0.11,8.67
0,0.3,9.54
0,0.12,8.34
0,-0.17,8.55
0,0.03,9.6
0,0.21,9.15
0,0.25,10.29
0,-0.27,8.67
0,0.03,10.2
0,0.46,9.33
0,-0.07,9.57
0,-0.36,9.75
0,0.12,7.95
0,0.34,9.3
0,-0.01,9.3
0,-0.11,10.35
0,0.07,9.54
0,0.33,9.45
0,-0.25,10.29
0,0.19,9.39
0,0.37,8.85
0,0.09,7.56
0,-0.06,8.91
0,-0.12,8.49
0,0.19,9.03
0,-0.06,8.34
0,0.41,9.81
0,0.42,8.28
0,0.27,9.6
0,-0.41,9.18
0,0.12,8.82
0,-0.24,7.89
0,0.2,8.58
0,-0.25,10.11
0,-0.26,8.55
0,-0.26,8.55
0,-0.08,8.1
0,-0.11,9.03
0,0.41,8.16
0,-0.38,8.19
0,0.14,8.4
0,-0.23,9.21
0,-0.21,8.16
0,0.32,8.16
0,-0.16,8.49
0,-0.25,9.48
0,0.09,8.58
0,0.09,8.7
0,0.34,8.25
0,-0.1,7.53
0,-0.09,8.64
0,0.3,9.36
0,-0.04,7.77
0,-0.02,10.11
0,0.28,8.73
0,0.14,7.74
0,0.1,8.31
0,0.06,7.74
0,-0.02,8.34
0,0.45,9.3
0,-0.07,7.89
0,0.29,9.45
0,-0.36,8.85
0,0.4,8.13
0,0.19,7.71
0,0.47,8.7
0,0.42,9.03
0,-0.2,10.23
0,-0.06,7.74
0,0.2,8.43
0,-0.32,9.9
0,0.33,8.31
0,-0.22,9
0,0.47,9.3
0,0.1,10.35
0,0.07,9.72
0,0.11,7.77
0,-0.16,8.28
0,0.36,8.07
0,-0.38,9.24
0,0.12,8.91
0,-0.23,8.31
0,-0.42,9.66
0,0.08,8.61
0,-0.35,10.05
0,0.15,9.45
0,-0.11,10.11
0,-0.13,8.67
0,-0.03,7.98
0,0.22,8.58
0,-0.05,7.95
0,0.15,9.12
0,0.31,9.18
0,-0.25,9.63
0,-0.34,8.46
0,-0.05,7.98
0,-0.18,10.08
0,0.18,10.08
0,0,7.95
0,-0.33,8.97
0,-0.43,9.15
0,-0.01,7.56
0,0.09,9.48
0,0.13,10.35
0,-0.36,8.28
0,-0.34,8.28
0,0.04,9.03
0,-0.21,10.08
0,0.19,10.23
0,-0.04,9.03
0,-0.14,7.89
0,-0.18,8.73
0,0.03,9.78
0,-0.4,8.25
0,0.29,8.64
0,-0.21,9.78
0,-0.23,9.12
0,0.16,8.43
0,-0.47,9.06
0,0.11,8.55
0,0.17,8.73
0,-0.24,8.46
0,-0.45,8.61
0,0.1,8.64
0,-0.47,8.91
0,-0.39,8.91
0,0.22,10.05
0,0.08,7.62
0,-0.49,8.76
0,0.34,8.61
0,-0.03,9.63
0,-0.04,10.17
0,0.19,7.83
0,0.44,8.34
0,0.3,9.06
0,-0.45,9.36
0,0.03,9.81
0,0.09,9.96
0,-0.09,7.68
0,-0.04,10.35
0,-0.31,8.22
0,0.37,8.37
0,0.44,9.51
0,0.09,9.21
0,-0.1,7.83
0,-0.49,8.88
0,0.33,8.82
0,0.31,8.01
0,0.41,9.51
0,0,10.5
0,-0.17,9.63
0,-0.16,9.06
0,0.23,8.67
0,0.08,8.25
0,0.1,7.92
0,-0.38,8.07
0,0.48,9.36
0,0.34,9.03
0,-0.18,9.39
0,0.16,9.24
0,0.11,9.18
0,0.14,9.57
0,-0.41,9.21
0,-0.33,9.69
0,0.37,8.25
0,-0.3,9.39
0,-0.23,8.16
0,-0.29,9.78
0,-0.12,9.12
0,-0.08,8.91
0,-0.34,9.45
0,-0.31,9.66
0,-0.06,8.94
0,-0.1,7.89
0,0.21,9.33
0,-0.11,8.61
0,0.21,8.19
0,0.12,9.39
0,-0.16,8.22
0,0.47,8.58
0,0.36,9.54
0,-0.1,7.71
0,0.01,10.26
0,-0.07,8.91
0,-0.16,9.96
0,0.41,8.64
0,0,7.83
0,0,9.03
0,-0.19,9.51
0,-0.34,8.46
0,0.3,8.97
0,0.26,8.22
0,-0.23,9.75
0,-0.06,8.91
0,0.01,8.58
0,0.25,8.16
0,-0.17,7.98
0,0.33,7.92
0,-0.06,9.18
0,-0.19,8.7
0,0.1,7.59
0,0.01,8.34
0,-0.06,7.56
0,0.05,8.79
0,-0.41,9.48
0,0.11,8.97
0,0.16,8.49
0,0.27,9.81
0,0.16,8.22
0,-0.47,9.51
0,-0.36,8.13
0,-0.45,8.4
0,0.02,10.2
0,0.25,7.8
0,-0.05,9.78
0,-0.17,8.76
0,-0.39,9.57
0,-0.36,9.39
0,-0.24,9.54
0,-0.27,9.39
0,-0.48,9.33
0,-0.4,9.18
0,0.2,9.93
0,-0.28,9.87
0,-0.12,9.36
0,0.05,8.58
0,-0.35,9.33
0,0.18,7.77
0,-0.11,10.23
0,0.46,8.97
0,0.1,10.11
0,0.44,9.21
0,0.25,8.73
0,0.41,8.34
0,-0.01,9.18
0,-0.27,10.05
0,-0.3,9.03
0,0.01,10.08
0,0.12,9.24
0,-0.42,8.31
0,0.39,9.78
0,-0.06,10.38
0,-0.17,8.04
0,0.37,8.22
0,0.25,9.48
0,0.04,8.88
0,-0.02,10.11
0,0.32,10.14
0,0.39,8.25
0,-0.05,9.78
0,-0.22,9
0,0.23,8.04
0,-0.02,8.31
0,-0.37,9.18
0,0.38,9.69
0,-0.3,8.97
0,-0.34,9.57
0,-0.39,8.37
0,0.42,9.12
0,-0.02,8.1
0,-0.13,8.82
0,0.08,7.65
0,0.43,8.31
0,0.47,8.85
0,-0.41,8.16
0,0.42,8.28
0,-0.12,10.08
0,0.39,8.19
0,0.27,9.06
0,-0.06,7.74
0,-0.21,8.34
0,-0.28,7.98
0,0.28,9.63
0,0.08,9.72
0,0.3,9.63
0,0.48,9.18
0,-0.31,8.01
0,-0.46,8.61
0,0.37,9.84
0,0.14,7.98
0,0.13,8.07
0,0.09,9.96
0,0.12,9.66
0,0.33,9.33
0,0.42,8.88
0,0.09,10.14
0,0.28,8.76
0,-0.14,9.48
0,0.4,9.54
0,-0.45,9.24
0,-0.35,9.12
0,-0.01,8.31
0,0.12,7.77
0,0.3,8.82
0,0.23,7.95
0,-0.24,8.13
0,-0.11,9.54
0,-0.3,9.9
0,-0.03,9.12
0,0.44,8.7
0,-0.11,8.13
0,0.16,9.84
0,0.05,10.05
0,-0.4,9.33
0,-0.21,9.57
0,0.15,8.1
0,0.32,8.37
0,0.28,9.39
0,0.38,8.19
0,0.08,9.57
0,0,9.6
0,0.37,8.34
0,-0.07,9.18
0,0.08,8.1
0,0.17,9.9
0,0.14,9.36
0,-0.38,8.16
0,0.05,7.77
0,-0.19,8.13
0,0.01,8.16
0,0.33,10.05
0,0.41,8.31
0,-0.05,8.64
0,0.11,8.55
0,-0.09,9.36
0,-0.36,9.51
0,-0.19,8.37
0,-0.18,9.63
0,-0.4,9.57
0,0.28,9.51
4,-2.95,0.15
3,-2.95,18.15
5,3.05,0.15
2,3.05,18.15
1,-1.46,5.25
1,-0.54,13.23
1,-0.04,3.9
1,0.65,3.6
1,-1.27,4.68
1,-1.57,10.14
1,-1.43,5.82
1,1.42,6.51
1,-1.49,8.13
1,1.69,8.49
1,-1.41,6.87
1,1.26,4.86
1,-1.83,10.02
1,1.85,8.43
1,-1.19,12.78
1,-0.63,3.63
1,-1.55,11.46
1,-1.44,7.38
1,1.81,8.13
1,-1.21,13.56
1,-1.61,12.03
1,-0.62,13.38
1,1.57,10.23
1,-1.5,11.28
1,0.23,3.51
1,-1.71,10.71
1,-1.17,11.82
1,1.36,11.67
1,-0.64,14.4
1,0.34,4.26
1,-0.59,4.08
1,-1.06,12.27
1,-1.37,12.57
1,1.45,6.42
1,0.3,3.18
1,-1.39,11.28
1,-1.19,6.12
1,-1.58,10.38
1,0.16,13.83
1,-1.3,5.43
1,-1.59,9.51
1,1.66,9.39
1,-1.92,7.68
1,0.17,14.13
1,-0.45,4.59
1,1.01,4.05
1,1.58,5.67
1,-0.46,14.7
1,1.38,13.14
1,1.67,8.55
1,1.6,12.3
1,0.54,4.74
1,0.46,14.7
1,1.85,7.86
1,-0.25,13.89
1,-1.53,12.48
1,1,13.02
1,0.68,13.8
1,1.47,10.74
1,-1.59,6.81
1,0.73,3.48
1,-0.67,4.71
1,0.81,4.95
1,-0.33,3.33
1,0.09,14.82
1,0.99,5.07
1,-1.14,12.42
1,-1.51,8.43
1,1.41,11.16
1,1.43,7.5
1,1.48,10.8
1,1.12,12.15
1,-0.16,3.87
1,1.59,7.32
1,0.57,14.64
1,-1.01,14.16
1,-0.43,14.61
1,-1.6,11.04
1,-0.69,3.39
1,-1.54,12.48
1,-1.98,9.48
1,1.84,6.78
1,-0.73,13.5
1,-0.47,14.4
1,-0.57,14.34
1,-1.36,12.99
1,1.54,10.41
1,-0.1,13.5
1,1.21,5.73
1,-1.86,10.86
1,1.7,8.28
1,-0.23,3.78
1,0.93,4.98
1,-1.16,12.72
1,1.53,9.75
1,1.09,13.38
1,1.71,8.43
1,-1.19,12.66
1,1.46,7.68
1,-0.42,3.36
1,-0.12,3.27
1,1.13,5.58
1,-0.22,4.53
1,-1.58,5.73
1,-1.05,4.38
1,0.03,3.15
1,-1.27,12.69
1,1.67,7.92
1,-0.08,4.32
1,1.75,9.81
1,-1.53,5.67
1,-0.54,4.68
1,-1.21,11.97
1,-0.44,4.14
1,-1.47,7.56
1,1.36,4.77
1,1.8,8.31
1,-1.6,6.45
1,1.81,7.8
1,-1.59,6.87
1,-0.03,14.25
1,-0.69,4.62
1,1.1,5.34
1,1.6,11.7
1,0.92,4.98
1,-0.35,14.79
1,-0.89,4.23
1,-0.39,3.15
1,0.66,13.35
1,1.12,4.98
1,-1.65,7.2
1,1.97,8.7
1,0.86,12.84
1,0.65,4.83
1,0.93,13.11
1,0.71,13.26
1,1.45,7.41
1,-1.46,11.88
1,-0.79,3.63
1,1.62,6.87
1,-0.41,14.07
1,1.96,10.02
1,-0.5,3.66
1,0.03,14.31
1,1.26,13.65
1,1.13,12.09
1,1.43,7.11
1,1.51,7.8
1,-1.49,12.27
1,-1.67,6.72
1,0.42,14.73
1,1.01,13.8
1,-1.68,7.23
1,1.08,12.87
1,1.26,12.78
1,-1.33,5.16
1,0.37,4.56
1,0.12,14.31
1,-0.75,5.1
1,1.3,5.64
1,0.31,13.95
1,1.4,5.13
1,-1.47,11.94
1,1.11,13.86
1,-1.74,11.1
1,-0.49,14.76
1,-1,4.29
1,1.35,12.51
1,1.45,6.09
1,0.49,4.11
1,1.69,7.77
1,-1.82,6.69
1,0.14,14.67
1,-1.33,6.48
1,-1.54,6.96
1,-1.48,10.05
1,0.73,4.29
1,-1.95,10.32
1,1.31,12.66
1,-0.8,14.22
1,-1.2,6.15
1,-0.98,3.93
1,1.46,6.63
1,-0.99,14.13
1,-0.41,3.51
1,-0.86,4.44
1,-0.31,14.19
1,0.78,3.99
1,1.68,9.81
1,-1.48,5.49
1,0.33,3.12
1,1.55,11.82
1,1.91,10.29
1,1.68,7.02
1,0.95,3.84
1,1.69,10.74
1,1.48,10.2
1,1.07,5.43
1,-0.21,14.1
1,1.53,7.14
1,-0.15,13.95
1,-1.3,6.42
1,-1.33,13.41
1,1,13.92
1,1.85,9.84
1,1.77,9.87
1,-1.64,11.73
1,0.28,3.78
1,0.37,3.3
1,-0.79,13.59
1,-1.27,12.12
1,1.15,12.75
1,-1.92,8.91
1,-0.44,13.86
1,-0.02,13.83
1,-0.61,4.5
1,0.22,14.25
1,1.6,11.4
1,-1.56,6.24
1,0.22,14.55
1,-1.42,11.46
1,-0.51,3.69
1,0.94,4.32
1,-1.16,4.89
1,-0.42,4.5
1,0.71,4.44
1,1.57,10.32
1,-0.18,3.42
1,-1.45,10.92
1,1.87,9.84
1,1.29,12.54
1,1.72,8.58
1,1.49,12.24
1,-0.93,13.83
1,-1.47,12.21
